GIRL STUDENT	 You work with your hands, don't you? An enigmatic smile.    Now, from that -- A nice working class part of town. Nothing fancy here but there's a pleasant feel. The streets are clean, the houses neat and well tended. Luther, carrying his sketchbook, walks along. It's afternoon now. Up ahead is a local bar: RED'S. Luther walks in. Nothing fancy here. Strictly working class. And relatively empty. An overweight bald man Luther's age works behind the bar. This is RED. They are good enough friends not to ask each other questions.	LUTHER	 (as they nod to each other) Redhead.	RED	 Luther. (as Luther hands him a videotape) Your life would be a whole lot simpler if you could learn to operate a V.C.R.	LUTHER	 My only failing. As he turns -- A street of   small row houses. Clean, well tended. Luther walks   toward one. Later in the afternoon. He carries half   a dozen small shopping bags, from the market, the   hardware store, the drug store, the cleaners.	Absolute-Power
KATE	 What can you do?	LUTHER	 Not much, maybe -- but I only went to jail when I had partners. (beat) People betray each other, Kate -- nowadays, when there's a group, someone wants to write a book --	LUTHER (CONT'D)	 (beat) -- these people hate each other. And if I can drive them just a little bit nuts, who knows how they'll react under pressure? (rises and looks at her) Glad for the talk, wish we'd had more. Luther crosses to the door, turns.	LUTHER	 This is probably it; you understand that. (as she does, he still looks at her. Then -- ) I was never going to tell you this, but I watched you argue a case last year -- thank God you got your brains from your mother. Kate standing now, too -- they're across the room from each other.	Absolute-Power
KATE	 It's dangerous outside.	LUTHER	 It always is -- (beat) -- and I may not make you proud, Kate -- (soft) -- but I'm not going down alone... And on that... An elegant high-rise in Washington. Crisp, cool afternoon. A DOORMAN stands outside, enjoying the day. A well-dressed man rounds the corner; he holds a small, beautifully-wrapped package with a small envelope attached. He moves to the Doorman.	WELL-DRESSED MAN	 (it's Luther) For Miss Gloria Russell. He hands it over.			Absolute-Power
WELL-DRESSED MAN	 (it's Luther) For Miss Gloria Russell. He hands it over.	DOORMAN	 (taking it) Want me to sign anything?	LUTHER	 (shakes head) I trust you. And he turns, walks quickly away as we -- The envelope being opened. It's early evening now.       The message inside is short and clear -- "Gloria, Thanks for the rescue.	AR"	 Russell smiles, and as she opens the package -- A beautiful necklace. Antique mostly likely. And tasteful -- we hear the sound of an ORCHESTRA PLAYING	Absolute-Power
DOORMAN	 (taking it) Want me to sign anything?	LUTHER	 (shakes head) I trust you. And he turns, walks quickly away as we -- The envelope being opened. It's early evening now.       The message inside is short and clear -- "Gloria, Thanks for the rescue.	AR"	 Russell smiles, and as she opens the package -- A beautiful necklace. Antique mostly likely. And tasteful -- we hear the sound of an ORCHESTRA PLAYING WALTZES. PULL BACK to reveal Gloria Russell, looking just splendid, the necklace around her throat, entering a large and very impressive White House dinner-dance. Clearly an important affair of state. We've never seen Russell quite      like this -- relaxed, secure in her femininity. She       nods distantly to Burton and Collin who are, as always,      close the President. For the first time now, we realize      something: Gloria Russell is hot for Alan Richmond. Richmond, on the edge of the dance floor, chatting with some elderly couples, several of them European, all of them wealthy.			Absolute-Power
RICHMOND	 (as Russell approaches) You're a vision this evening, Miss Russell.	RUSSELL	 Thank you, Mr. President. (beat) And thank you, Mr. President.	RICHMOND	 (doesn't understand) For? (off her, radiant, indicating the necklace) Come again? This time she touches it -- he bends close to her.	RUSSELL	 (whispering) You sent it to me this afternoon. Long pause -- then... So happy.	Absolute-Power
RUSSELL	 Thank you, Mr. President. (beat) And thank you, Mr. President.	RICHMOND	 (doesn't understand) For? (off her, radiant, indicating the necklace) Come again? This time she touches it -- he bends close to her.	RUSSELL	 (whispering) You sent it to me this afternoon. Long pause -- then... So happy.	RICHMOND	 Well, of course. (now, to the others) Excuse me, all -- I am overcome with the desire to dance with my Chief of Staff. * A hand to her -- Russell, beaming, moves out onto the dance floor with him. Everyone at the gathering, watching them. Richmond and Russell, very much aware that all eyes are on them -- -- what we don't know is this: they are both wonderful dancers. And they seem to be reveling in their moves -- -- because throughout this, they never stop smiling.	Absolute-Power
RICHMOND	 (doesn't understand) For? (off her, radiant, indicating the necklace) Come again? This time she touches it -- he bends close to her.	RUSSELL	 (whispering) You sent it to me this afternoon. Long pause -- then... So happy.	RICHMOND	 Well, of course. (now, to the others) Excuse me, all -- I am overcome with the desire to dance with my Chief of Staff. * A hand to her -- Russell, beaming, moves out onto the dance floor with him. Everyone at the gathering, watching them. Richmond and Russell, very much aware that all eyes are on them -- -- what we don't know is this: they are both wonderful dancers. And they seem to be reveling in their moves -- -- because throughout this, they never stop smiling.			Absolute-Power
RUSSELL	 (whispering) You sent it to me this afternoon. Long pause -- then... So happy.	RICHMOND	 Well, of course. (now, to the others) Excuse me, all -- I am overcome with the desire to dance with my Chief of Staff. * A hand to her -- Russell, beaming, moves out onto the dance floor with him. Everyone at the gathering, watching them. Richmond and Russell, very much aware that all eyes are on them -- -- what we don't know is this: they are both wonderful dancers. And they seem to be reveling in their moves -- -- because throughout this, they never stop smiling.	RICHMOND	 What is this nonsense? I'm hoping there's an explanation.			Absolute-Power
RICHMOND	 What is this nonsense? I'm hoping there's an explanation.	RUSSELL	 (surprised) Your gift, Alan -- I was overwhelmed -- and your note was so gratifying --	RICHMOND	 (cutting in) -- I sent a note?	RUSSELL	 Yes, yes, you think I don't know your writing? I assumed you wanted me to wear it tonight. The necklace.       He looks at it as they spin gracefully.	Absolute-Power
RUSSELL	 (surprised) Your gift, Alan -- I was overwhelmed -- and your note was so gratifying --	RICHMOND	 (cutting in) -- I sent a note?	RUSSELL	 Yes, yes, you think I don't know your writing? I assumed you wanted me to wear it tonight. The necklace.       He looks at it as they spin gracefully.	RICHMOND	 It is lovely, Gloria -- and you know what else? They do a perfect dip.	Absolute-Power
RUSSELL	 It's not precisely the first time, Mr. President. * The MUSIC is BUILDING TO CLIMAX now.       Their movements become more grand.	RICHMOND	 (so happy) You've been keeping things from me?	RUSSELL	 Only because you have so much on your plate, Alan; we wanted to spare you. (beat) He sent me a Polaroid of the letter opener yesterday. A kick in the teeth -- -- he summons all his control, goes into even more complicated movements. * The crowd of elegant men and women, it's really wonderful dancing they're seeing -- they start to applaud. Richmond and Russell, hearing the sound. Richmond acknowledges it with a smile as they come to climax.			Absolute-Power
RICHMOND	 (so happy) You've been keeping things from me?	RUSSELL	 Only because you have so much on your plate, Alan; we wanted to spare you. (beat) He sent me a Polaroid of the letter opener yesterday. A kick in the teeth -- -- he summons all his control, goes into even more complicated movements. * The crowd of elegant men and women, it's really wonderful dancing they're seeing -- they start to applaud. Richmond and Russell, hearing the sound. Richmond acknowledges it with a smile as they come to climax.	RICHMOND	 Well, now -- (a final flourish) -- I need time to think -- come see me in my office in the morning -- (beat) This will certainly make for an interesting chapter in my memoirs. And as they bow... The crowd applauding louder, while on the dance floor, the President of the United States and the Chief of Staff applaud happily back. As the sound builds -- Luther in the night.    Silence. He is moving across the rooftop of a home. He carries a briefcase -- Luther's making business calls. Ahead is an attic window -- as he slides it open --			Absolute-Power
RUSSELL	 Only because you have so much on your plate, Alan; we wanted to spare you. (beat) He sent me a Polaroid of the letter opener yesterday. A kick in the teeth -- -- he summons all his control, goes into even more complicated movements. * The crowd of elegant men and women, it's really wonderful dancing they're seeing -- they start to applaud. Richmond and Russell, hearing the sound. Richmond acknowledges it with a smile as they come to climax.	RICHMOND	 Well, now -- (a final flourish) -- I need time to think -- come see me in my office in the morning -- (beat) This will certainly make for an interesting chapter in my memoirs. And as they bow... The crowd applauding louder, while on the dance floor, the President of the United States and the Chief of Staff applaud happily back. As the sound builds -- Luther in the night.    Silence. He is moving across the rooftop of a home. He carries a briefcase -- Luther's making business calls. Ahead is an attic window -- as he slides it open -- Luther, slipping inside. Some stairs are just across. He goes down them, opens the door -- Luther stepping into the main part of the dark house. He stops. No noise at all except that of someone BREATHING DEEPLY, coming from an open bedroom door. Luther passes by -- for an instant we can see that Burton is asleep, an empty bottle by his head. Luther rounding a corner -- -- and we can tell immediately he's in a different house now. Burton's had only old furnishings, these are modern and new. Luther pauses, listening.     Nothing. He moves forward then, turns another corner -- -- and now we can tell he's someplace else -- this is an apartment with a large window looking out on the city. Luther doesn't stop to admire the view.    He moves silently on... HOLD ON the window. And suddenly:   Dawn -- the sun is starting to rise. PULL BACK to reveal -- Gloria Russell, as the ALARM GOES OFF.    She sits -- -- she stretches -- -- then she stares -- something has been taped to her lamp. We are looking at an issue of the Washington Post -- Russell's photo smiles out -- there is a headline that says simply: RUSSELL TO BE CHIEF OF STAFF. Written across her picture are the words: "This shitstorm is your fault -- if we go down, you go down!" Russell takes the paper down, stares at it. Furious. Burton, hung over, staggering into the kitchen of his home, stopping dead. A newspaper is set beside his coffee pot. A front page of the Washington Post. Years back. The lead article reports that a siege has been successfully broken -- -- Burton, bloody and wounded, is being carried to an ambulance. A hero. Across the top these words have been written:					Absolute-Power
BURTON	 (pissed) What are you doing?	COLLIN	 (closes the desk, shrugs) Needed a pen.	BURTON	 (pointing to his desktop) There's pens -- (moving in) -- you don't trust me? --	COLLIN	 (pissed) -- I don't answer to you, asshole	Absolute-Power
COLLIN	 (closes the desk, shrugs) Needed a pen.	BURTON	 (pointing to his desktop) There's pens -- (moving in) -- you don't trust me? --	COLLIN	 (pissed) -- I don't answer to you, asshole	--	 Russell in the doorway now, glaring at them.	Absolute-Power
BURTON	 (pointing to his desktop) There's pens -- (moving in) -- you don't trust me? --	COLLIN	 (pissed) -- I don't answer to you, asshole	--	 Russell in the doorway now, glaring at them.	RUSSELL	 You're both assholes, now move -- And on that -- The note that was sent to Russell and the Polaroid of the letter opener. PULL BACK to reveal -- The Polaroid and the note are on Richmond's desk. He studies them. Russell, Burton and Collin stand silently watching him, their hatred of each other clear. The smell of death's in the room.	Absolute-Power
RUSSELL	 You're both assholes, now move -- And on that -- The note that was sent to Russell and the Polaroid of the letter opener. PULL BACK to reveal -- The Polaroid and the note are on Richmond's desk. He studies them. Russell, Burton and Collin stand silently watching him, their hatred of each other clear. The smell of death's in the room.	RICHMOND	 (holding the note now, his voice is, when he speaks, calm; to Burton) Any idea who could have forged it?	BURTON	 I talked to Seth Frank -- apparently Whitney learned how in prison.	RICHMOND	 Very gifted man. The window as he walks to it, looks out.	Absolute-Power
BURTON	 You're sure you want to do that?	RICHMOND	 (nods) She's a young prosecutor, prosecutors ask questions -- she might know what he knows... (a reassuring smile) Let's get cracking, shall we? (beat) Show you love your country. On those words -- Kate Whitney, getting into the elevator.    Off to work. She pushes for the lobby. The doors close and the elevator starts down. Kate checks her purse to see if she has everything. The "L" is lit -- -- but when the elevator gets there, it does not stop but goes straight on down to the basement. That's strange.     She instinctively moves to the rear of the car. ODD SOUNDS from the basement.     Kate's just the least bit tense. The ODD SOUNDS are LOUDER. And the doors don't open when they should. and now she's starting to get a little scared. The doors sliding open and the Super standing there with tools.	SUPER	 (smiling) Sorry, Miss Whitney, but this thing's giving us a little trouble. Kate nods, smiles back, relieved. Kate, leaving her building, going toward her car, getting in. Down the block is a police car. Two surveillance cops inside. Kate starts to drive -- and so do they. Kate turns a corner -- -- and so do they -- -- and as they do, they pass Luther, parked on the corner. Watching. Satisfied, he drives off in another direction. Luther, heading out of the city.    The sun is higher in the sky. Several cars. Traffic is moving slowly.     Luther continues to drive. Kate, coming out of her office building, hurrying along the sidewalk. Lunch hour. * She goes past some brownstones -- the two cops walk                * behind -- -- the window of one of the brownstones is open, shadowy movement from inside -- -- Kate hurries past, not paying attention... Cops don't either. Now a figure begins to appear in the window -- The figure holds something long and thin, like a rifle barrel -- -- it's a large woman with a long mop -- as she shakes it -- Afternoon and the sun is strong.			Absolute-Power
LUTHER	 Going to guess this wasn't to pep her up.	COLLIN	 (staring, eyes wide) ... you're not going to kill me...	LUTHER	 ... why do you think that...?	COLLIN	 ... you could have but you didn't... Luther.   Kneeling by Collin now.	Absolute-Power
LUTHER	 I need one answer -- when you interviewed Walter Sullivan, did he say why Christy didn't go to Barbados?	SETH	 (shakes his head) Just that she changed her mind. (studying Luther) You know who did it, don't you?	LUTHER	 So will you -- check your phones --	SETH	 (incredulous) -- who'd tap a police officer? No reply -- Luther's already headed for the door as we -- Walter Sullivan, getting into his limousine in front of a Georgetown mansion. Later in the evening. The car starts to move. Walter looks frail and very old now. And somehow smaller. Walter huddled in the back seat, as the street lights illuminate him. He might even be ill. In any case, a sad figure. The limousine, turning a corner. Walter.   Blinking.	Absolute-Power
LUTHER	 So will you -- check your phones --	SETH	 (incredulous) -- who'd tap a police officer? No reply -- Luther's already headed for the door as we -- Walter Sullivan, getting into his limousine in front of a Georgetown mansion. Later in the evening. The car starts to move. Walter looks frail and very old now. And somehow smaller. Walter huddled in the back seat, as the street lights illuminate him. He might even be ill. In any case, a sad figure. The limousine, turning a corner. Walter.   Blinking.	WALTER SULLIVAN	 Is this a shortcut, Tommy?                              *	CHAUFFEUR	 (turns; it's Luther) I'm your replacement driver for the evening, sir. Don't worry, Tommy's fine.                                            *	Absolute-Power
WALTER SULLIVAN	 Is this a shortcut, Tommy?                              *	CHAUFFEUR	 (turns; it's Luther) I'm your replacement driver for the evening, sir. Don't worry, Tommy's fine.                                            *	WALTER SULLIVAN	 Very unusual -- what do I call you?	LUTHER	 Luther, sir.	Absolute-Power
WALTER SULLIVAN	 -- I'm sorry I missed -- I believe in the Old Testament, sir -- there is nothing wrong with an eye for an eye when a terrible deed has been done. (ice) A deed such as yours.	LUTHER	 You want to believe that, don't you? -- Makes your life a lot simpler if you believe that, isn't that right? (big now) What do you think I gain being here? Sullivan.     Contempt.	WALTER SULLIVAN	 Have no idea -- you going to rob me again? --	LUTHER	 I don't need your money, Mr. Sullivan. Look in your vault lately?	Absolute-Power
LUTHER	 I don't need your money, Mr. Sullivan. Look in your vault lately?	WALTER SULLIVAN	 (he has) I'm afraid we're a little late for an attempt at leniency. The CAR.    A SCREAMING TURN.	LUTHER	 Shit's coming down tonight, Mr. Sullivan, do you want to be a player or not? (bigger) Do you want to know what happened, or not? I saw. Your call.	WALTER SULLIVAN	 (beat) I want to know.	Absolute-Power
WALTER SULLIVAN	 (he has) I'm afraid we're a little late for an attempt at leniency. The CAR.    A SCREAMING TURN.	LUTHER	 Shit's coming down tonight, Mr. Sullivan, do you want to be a player or not? (bigger) Do you want to know what happened, or not? I saw. Your call.	WALTER SULLIVAN	 (beat) I want to know.			Absolute-Power
LUTHER	 Shit's coming down tonight, Mr. Sullivan, do you want to be a player or not? (bigger) Do you want to know what happened, or not? I saw. Your call.	WALTER SULLIVAN	 (beat) I want to know.	LUTHER	 Are you up to hearing about it? -- Do you want to hear how he beat the shit out of her and tried to strangle her -- you have enough left for that? --			Absolute-Power
LUTHER	 Are you up to hearing about it? -- Do you want to hear how he beat the shit out of her and tried to strangle her -- you have enough left for that? --	WALTER SULLIVAN	 (a nod) -- I could walk through fire -- Luther, fast now.	LUTHER	 I was in the chair when they came in. (as Sullivan says nothing) They were drunk -- at first he only wanted to bruise her -- she fought back, he went for the kill -- she turned the tables. Then he screamed for help. Pause.	WALTER SULLIVAN	 Who else was in my house?	Absolute-Power
WALTER SULLIVAN	 (a nod) -- I could walk through fire -- Luther, fast now.	LUTHER	 I was in the chair when they came in. (as Sullivan says nothing) They were drunk -- at first he only wanted to bruise her -- she fought back, he went for the kill -- she turned the tables. Then he screamed for help. Pause.	WALTER SULLIVAN	 Who else was in my house?	LUTHER	 Secret Service shot her.	Absolute-Power
LUTHER	 Secret Service shot her.	WALTER SULLIVAN	 (doesn't like it) Nonsense.	LUTHER	 Gloria Russell handled the cover up.	WALTER SULLIVAN	 Stop this --	Absolute-Power
LUTHER	 -- don't you want to know who the man was?	WALTER SULLIVAN	 (desperate) It was you.	LUTHER	 We're too old to bullshit each other, Mr. Sullivan.	WALTER SULLIVAN	 (big) Who was it then?	Absolute-Power
LUTHER	 We're too old to bullshit each other, Mr. Sullivan.	WALTER SULLIVAN	 (big) Who was it then?	LUTHER	 (bigger) You know! Sullivan, shaking his head as Luther roars on.	LUTHER	 You fucking well do, don't shake your head at me -- when you're alone at night, when the rage takes you and you think of what you'd do to revenge her, on those nights you put a face to your enemy.	Absolute-Power
WALTER SULLIVAN	 (big) Who was it then?	LUTHER	 (bigger) You know! Sullivan, shaking his head as Luther roars on.	LUTHER	 You fucking well do, don't shake your head at me -- when you're alone at night, when the rage takes you and you think of what you'd do to revenge her, on those nights you put a face to your enemy.	WALTER SULLIVAN	 (coming apart) Stop the car --	Absolute-Power
LUTHER	 You fucking well do, don't shake your head at me -- when you're alone at night, when the rage takes you and you think of what you'd do to revenge her, on those nights you put a face to your enemy.	WALTER SULLIVAN	 (coming apart) Stop the car --	LUTHER	 -- we're going all the way, Walter --	WALTER SULLIVAN	 -- it's too terrible.	Absolute-Power
WHEELS SCREAM --		LUTHER	 (pressing it) The press conference -- remember? -- he held you in his arms and said if only Christy hadn't gotten sick she would have been with you                     * in Barbados --                                        *	LUTHER (CONT'D)	 (bigger) -- how do you think he knew she was sick? You didn't tell anybody. But he heard it, all right. He heard it from her. That night. And I heard every word -- Walter. For a moment, no reaction. Then he sits back hard. The air's out of him. He just breathes quietly. Then --	WALTER SULLIVAN	 That's not real proof. Luther.   Handing something back.	Absolute-Power
REPORTER #1 (V.O.)	 Mister Sullivan, have you no idea why the President took his own life? Luther stops making coffee, looks at the screen.	WALTER SULLIVAN (V.O.)	 (voice soft) I know he's been feeling the pressure of office more than ever lately. We've talked about it a great deal.	REPORTER #2 (V.O.)	 But why would he stab himself?	WALTER SULLIVAN (V.O.)	 (sadly) That's a question that will haunt me forever. Of course I tried to stop him -- (beat) -- Alan was like a son to me... Luther smiles, takes his coffee, leaves the room as we --	Absolute-Power
REPORTER #2 (V.O.)	 But why would he stab himself?	WALTER SULLIVAN (V.O.)	 (sadly) That's a question that will haunt me forever. Of course I tried to stop him -- (beat) -- Alan was like a son to me... Luther smiles, takes his coffee, leaves the room as we --					Absolute-Power
LUTHER	 He was just checking in. When you're up to it, he said we might come over for dinner. He                                     * mentioned --                                                 *	KATE	 (eyes half open) I know, he lives alone --                                    *	LUTHER	 (smiles) Watch it now. He arranges her sheets.	KATE	 ... you don't have to fuss...	Absolute-Power
KATE	 (eyes half open) I know, he lives alone --                                    *	LUTHER	 (smiles) Watch it now. He arranges her sheets.	KATE	 ... you don't have to fuss...	LUTHER	 You were forever catching colds. She nods, drifts and we --	Absolute-Power
KATE	 ... am I going to be all right?....	LUTHER	 (long pause) We'll be fine. Kate nods, drifts. Luther watches her. Then he goes to his chair -- -- reaches down -- -- pulls out his sketchbook. He turns the pages. Drawings of Kate. He turns to a new page.    Starts drawing her again.   He's really getting good. HOLD ON Luther and Kate.	THE END				Absolute-Power
